Scammer,Label
- Shop Online smsd.in/btNMBOOPR for Rs3000 & get adtnl 20% OFF + Free Shipping,0
"Hello, esteemed customer! The market value of this phone is Rs. 1,60,000, but we're making it available to you for just Rs. 80,000, along with a cashback of Rs. 30,000. Act swiftly! This special offer is only valid for the next 20 minutes, and our stock is dwindling fast. Secure your order now by making the payment to take advantage of this extraordinary offer.",1
"Nitesh, having a financial back-up plan provides much needed peace of mind. With MoneyTap credit line, get up to Rs.5L credit. Know More: mntp.in/32BRYrj",0
"To confirm your account, please share your account number. I'll kickstart the process by transferring Rs 8/- as a preliminary verification step.",1
Your PRAN is frozen for non-submission of eNPS form. Submit the same to CRA or do OTP authentication/e-sign for reactivation. Kindly ignore if done - NSDLCRA,0
Hello Raghav this is Yash reaching out from the HR team at SAMSUNG Technologies. Congratulations on your selection for the managerial position. As part of our standard procedure we kindly request a one-time registration fee of Rs. 6800 as a security deposit for the office laptop. Once paid we'll promptly dispatch the laptop to your residence.,1
"Big Baaang! Send best wishes with Sweets, Dry Fruits, Chocolates, Cakes & Gifts. Get Rs.100 off, Code: DC100. Delivery in 2 Hours weurl.co/dj7MLR Floweraura",0
"Tur Dal Rs.89/kg, Save Rs.142 on Tata Tea Premium 1kg",0
"Dear guest, your Domino's order is out for delivery. Click on tinyurl.com/yxc5l6pl to track it.",0
Hi Sir this is Venkat from ICICI Financial Solutions.  We're delighted to offer personal loans at an incredibly low interest rate of 5 percent per annum. Our agent will be dispatched to assist you with the application. Before their arrival please register on BILLY BUTCHER wagering.com. You'll receive Rs 5000 as a welcome bonus upon your first recharge of minimum Rs 5000.,1
Need it fast? CHATSHOP bit.ly/3gAZGpI & get 4 hr delivery,0
Hello I'm calling from the rural development department. It appears that your account details need updating for the FARMER scheme resulting in unclaimed subsidy funds of approximately Rs. 15000. You can either update them yourself by visiting our official website at bit.ly//ruraldev/farmerupdate or you can provide me with your details and I'll update them for you.,1
Enjoy the All New Domino's Pizza. Your order no is 181. Click https://ps.jublfood.net/di/85211058527858647.png for your invoice,0
"Your HSBC Acc XX676006 is debited for INR 530.95 on 06-Apr-24 towards UBER INDIA SYSTEMS PVT LTD(uber@axisbank). UPI Ref No 409738796912. If you have not initiated this transaction, please report this as a fraudulent transaction by calling us on 1800 267 3456 (if in India) or on 914065118001 (from overseas).",0
"Greetings TEAM, I'm an HR executive. You've been chosen for a remote gig. Make up to Rs. 20,000/day.http://wa.me/3333333333. Regards KIWIZEN",1
Passport printed for your File No. GZ1064619036820 .You will receive SMS once it is dispatched by speed post.,0
Congratulations! Your daily subscription with Hotstar has been successfully created. Your Subscription Id is: 100312546234,0
Citi Commercial Cards: A transaction of 1560.00 INR was made on account ending 407641 with LYF HOSPITAL. Questions? Call 000 800 050 8767,0
Good day this is BOI Bank's recovery agent reaching out to you. We've discovered a default in your loan repayment which requires us to proceed with the repossession of your vehicle. Your outstanding dues total approximately Rs. 209000. To halt the process an initial payment of Rs. 5000 is required.,1
Special Diwali Deal - Get three exclusive watches worth Rs. 3000 absolutely free with every single watch purchase! Act fast! Limited time only! Congratulations! You're in luck. We're wrapping up the offer soon. No need to visit us. We'll deliver straight to your doorstep. I've sent you the account details for the payment of Rs. 2800. Please proceed with the payment to confirm your order.,1
"Good day! This is ABC Corporation contacting you. We're thrilled to offer you a special 40% cashback on your recent purchase from ABC.com. It's a quick process, sir. Just open the app, and you'll receive a pop-up notification about the cashback. Simply enter your UPI PIN for verification purposes.",1
"LIC Premium Rs.***100324.63 for Policy No. 147671509 due on 02/2023. You can pay online by https://ebiz.licindia.in/D2CPM/#Login. Please ignore, if paid.",0
"Dear Customer, earnings of Rs.22.00, for usage of Amazon Pay ICICI Bank Credit Card in the last billing cycle, has been credited to your Amazon Pay balance. View txn details/report fraud: https://www.amazon.in/th2",0
Good afternoon Sir! It's Emily from VI Telecom. We're pleased to offer you a SIM card upgrade to enhance your internet connectivity and data benefits. To proceed we need your Aadhaar Card number and the unique 20-digit SIM card number. Upon verification you'll receive an activation text. Respond with 'I' to activate. Keep an eye on your phone for the payment link. Click and complete the payment to avail the offer.,1
Winterwear Special in-store: Buy 3 Get 50%OFF - Our stores are open with mandated safety protocols in place,0
"Dear Customer, Effective 01-May-24, the Schedule of Charges for your YES BANK Savings Account shall be revised. For details, click https://bit.ly/3TW7p5H In case of any queries, contact your nearest branch.",0
"HSBC Phishing Alert: Be wary of clicking links received in an email or SMS from untrusted sources.  This could be a Phishing fraud. If you come across an unsolicited email/ SMS in the name of HSBC containing a link that is leading to a webpage asking for confidential details such as user id/ passwords/ OTP etc., please do not respond to it. Report the incident immediately to phishing@hsbc.com. HSBC will never send any links via a SMS or an email to update or seek confidential information. Stay alert, Stay safe.",0
"Pl pay premium due 11/2021 under Policy No.144087916 on or before 14/12/2021. You can pay online at https://ebiz.licindia.in/D2CPM/#Login. Pl Ignore, if paid",0
"Good morning! We're calling from BSNL Telecom Company with an exciting offer for you. Get a SIM card upgrade for better internet connectivity and more data benefits. Kindly share your Aadhaar Card number and the unique 20-digit SIM card number to proceed. Upon verification, reply 'I' to the activation text. Afterward, you'll receive a payment link on your phone. Please click on it to complete the payment process.",1
"Payment of Rs 2241.42 (excluding security,if any) is pending against the BP No 7000081025.Pay online from https://bit.ly/1qpBw43 Pls Ignore if already paid.IGL",0
Hello I'm interested in buying your product after seeing the advertisement. To express my commitment I'm willing to send you a token amount upfront. Let me know if you're open to this arrangement.,1
URGENT: Your account is at risk of being suspended due to incomplete KYC details. Quickly verify your information by visiting http://verifyKYCnow.SBIbank.com to avoid disruption to your banking services.,1
"We thank you for completing your medical test. To continue maintaining high level of service, we seek your feedback on the services offered by clicking the link: <https://pims.mdindia.com/PIMS/Feedback.aspx?ProposalNo=JR7Bnc2LVQBAMyxrwmtb1Aaa >. Your safety is our priority. Max Life medical testing procedures follow stringent guidelines issued by Govt. of India. Click here to know more https://pims.mdindia.com/VideoContent/MaxLifeVdo.mp4",0
"Namaste, Thank you for shopping with Big Bazaar. Your thoughts motivate us to work harder & delight you. Click:  http://acl.cc/Gen6m0k  to view your e-bill and share your feedback",0
"Our systems will be under maintenance on Sunday 13th Nov from 01:00 am to 09:00 am. During this time HSBC Personal Internet banking, Credit & Debit Cards online spends would not be available. UPI and Mobile Banking services will not be available from 01:00 to 10:30 am. We regret the inconvenience caused and request you to plan your banking needs accordingly.",0
"Greetings! This is John from ICICI Gaming Corporation. We're thrilled to present you with a cash prize for participating in an online gaming experience. I've forwarded the app download link to you. Use User Id-BLINDERSDE@ICICI.com and password- EASPORTSICICI to log in. Once in, you'll receive a unique code. Kindly share it with us. Oh dear, seems there's been a mix-up. You haven't provided your account/card details yet. Rest assured, the code is merely for accessing the opening game.",1
Limited Diwali Offer - Get three elegant watches worth Rs. 2700 free with every single watch purchase! Don't delay! Offer ending soon! You're in luck sir! The offer is about to conclude. No need to visit us; we'll deliver to your address. Please check your inbox for the account details to make the payment of Rs. 3100. Make the payment to confirm your order.,1
"Greetings from INDIAN OVERSEAS BANK's customer care. We have a comprehensive record of your information, including Name, Address, Card details, DOB, Company Name, and Designation.",1
"""",0
"Dear Mr. Nitesh Goyal, Instalment of INR 13,440 for your Home Loan with Loan Account number GHF1101HL0027655 is due on 06-03-2024. Request to keep the bank account sufficiently funded at least one day prior to avoid Instalment bounce and charges. In the event the debit fails, a payment link will be sent to you through SMS and E-mail within 24 to 48 hours. Click on the link https://bit.ly/Godrej-capital-TnC for the terms and conditions. Please note that instalment may also be debited on holidays.Team Godrej Housing Finance.",0
Excellent Rajul We have only a few more steps to complete before you get the jackpot of Rupees 10 lakh. You will have to pay a tax fee of Rs 25000 to claim the prize amount.,1
"Attention STAFF, I'm a HR personnel. You've been shortlisted for a home-based job. Earn up to Rs. 20,000/day.http://wa.me/4444444444. Regards GUAVAMAX",1
Hello! This is Rahul from SAMSUNG. Congratulations on winning Rs. 10 Lakh in our sweepstakes! All the jackpot details have been sent to you. Reach out to the mentioned number to claim your prize.,1
"Dear participant, we're offering Rs 12,000 as a reward for your involvement. But first, we need you to transfer Rs 15 to the account 23456 through net banking to activate your account. Kindly reach out to us after the transfer is made.",1
Dear Ranbir I'm Siddharth from the HR team at STU Corporation. Congratulations on being selected for a managerial role. As part of the onboarding process we kindly ask for a one-time registration fee of Rs. 6400 as a security deposit for the office laptop. We'll ensure the laptop is sent to your provided address for your convenience.,1
LAST 3 DAYS of Valentine's Offer!Get 500 Points Cash Back on purchase of Rs.5000. Rush to your nearest BENETTON store. Shop Today! T&C apply.,0
Never respond to emails/embedded links in messages/calls asking you to update or verify KYC documents/User ID/Password/Debit Card Number/PIN/CVV/OTP etc. Immediately change your passwords/CVV/PIN if you have accidentally revealed your credentials.,0
Amazing Akshay! We're on the brink of securing your Rs. 10 lakh jackpot. However there's a small tax fee of Rs. 25000 required to process the claim.,1
"You've successfully logged on to your HSBC Online Banking account. If this wasn't you, please contact us immediately.",0
"Hey Raju! I've stumbled upon an amazing money-making opportunity that requires minimal time and investment. All you need to do is purchase BOAT company products worth Rs. 25,000, and you'll receive a complimentary mobile phone valued at Rs. 12,000. Plus, once you recruit three more individuals, you'll earn a commission of Rs. 4,000 per person for expanding the network.",1
"Hi there, I'm calling from SBI regarding your KYC details. Encountering issues with the website? I can assist by updating your information manually. To proceed, please share your username, password, and OTP for a seamless update.",1
"Take advantage of this limited-time offer. Transfer the stipulated amount to the following account: Account Number - 2109876543, Account Name: BOI Insurance Services. Your policy documents will be delivered to your home address by our office agent within seven days.",1
"Dispatched: Dear Customer, Credit Card -Renewal for ICICI Bank Acct XX4004 is sent by Blue Dart Courier, AWB 30404892652 on 22-JUL-22. Track status at bit.ly/2prKKli.",0
Hey there I came across your product ad and I'm very interested in buying it. Before we proceed with the purchase I'd like to send you a small token amount to secure the deal. Please let me know your thoughts.,1
Hi there I'm calling from UV SPORTS Diagnostic Center. We'd like to collect your sample but we need your address first. The total cost for this service is Rs. 980 which includes a home collection charge of Rs. 9Also there's an advance payment of Rs. 520 for pre-booking. Let me share the payment link with you.,1
"Hello there! I'm calling from BAJAJ Corporation. We're thrilled to inform you about the 65% cashback offer on your recent purchase from BAJAJ.com. It's a hassle-free procedure, sir. Just open the app, and you'll find a pop-up message about the cashback. Please input your UPI PIN for verification.",1
"Rs1230.95 debited@SBI UPI frm A/cX6130 on 20Aug21 RefNo 123280954280. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI",0
Thanks for shopping @ Firstcry.com Ghaziabad  Shipra Mall.You earned Loyalty Cash of Rs11.To get credit of this LC click https://goo.gl/hOKzjh Your current LC bal is Rs14.Earn additional Rs36.00 to redeem.Rate your experience at store give a FREE missed call.Good-02067297915;Average-02067297916;Bad-02067297917,0
"ZERODHA BROKING at EOD 05/03/2022 reported your Fund bal Rs -217.620 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
Pepperfry item (Computer Table in Whi...) out for delivery today with FIROJ KHAN. FIROJ KHAN can be contacted at 8979591064.,0
"Dear Benetton Member, you have a 254 Color Club points in your account & it will expire on 31-Mar-2024. Visit @ a store near you to redeem before it expires.T&C",0
"Please enter your OTP  672918  to access Digilocker via Paytm app.If you did not attempt this, please raise a query at paytm.com/care or call us at 0120-3888388",0
Your Blue Dart Secure Delivery Code is 272067 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.,0
"Dear First Citizen, 154314 is your One Time Password (OTP) to redeem points from your account 2210912000431526. OTP valid for 10 mins",0
"Hello Raju! I've discovered an incredible money-making opportunity that requires very little time and investment on your part. All you need to do is invest Rs. 18,000 in MEESHO company products, and you'll be rewarded with a complimentary mobile phone worth Rs. 9,000. Furthermore, for every trio of recruits you bring in, you'll earn a commission of Rs. 2,500 per person as you expand the network.",1
"Purchase - SIP in Folio 1039745016 in ABSL Flexi Cap Fund - Growth-DIRECT for Rs.4,999.75, NAV 1251.61/Trade date 31-Oct-2022 is processed. Balance Units 73.711.Statement will be sent in 2 Days. ABSLMF.",0
"Mamaearth B.. from Nykaa,AWB:14329821803280 is out for delivery,plz share delivery code:419177 with executive,For query call:02049116100 - Xpressbees",0
"Dear Customer, your UPPCL URBAN bill for Consumer Number :2136365000 of Rs 3431.0 is due on 15-11-2022. To pay your bill through ICICI Bank, visit bit.ly/38dFR6l. Please ignore, if already paid",0
"We are committed to make your experience beautiful with Airtel. For any assistance, please contact our team of expert advisors by dialing 198/121 from your Airtel number. In case if you are not satisfied with the resolution provided by the call centre, you can contact the Appellate authority on the same number.",0
Hi there Mr. Kumar. I'm calling from STU Bank. Congratulations on your recent credit card acquisition! Following our bank's procedure we're contacting you to activate your new card over this call. Please confirm the card details provided and you'll receive an activation code shortly. Upon entering the code your card will be successfully activated.,1
+919860343117 is now available to take calls. To CALL BACK dial +919860343117,0
"""SHOP SAFE...Pantaloons urges u to stay safe",0
Paid Rs. 1567.8 to Google from Paytm Payments Bank Wallet. View details https://paytm.me/mz3-OIR. Not you? Call 1800120130,0
FLAT 50% OFF on purchase of 25K at the Benetton End of Season Sale! Rush to your nearest store today. T&C apply.,0
"""Dear EPF member, Ministry of Labour & Employment and Ministry of Women & Child Development  is organising  survey on increasing women participation in the work force. Kindly participate in the survey  on the following link",0
"To verify your account, kindly provide your account number. I'll start by sending Rs 1/- before the final payment is processed.",1
"Hi,Nitesh G, a Select Shaadi member has invited you to Connect. Visit https://t.shaadi.com/t/tte3V and Shaadi.com will help arrange meeting if you Accept.",0
"INR 6,040.00 spent on ICICI Bank Card XX4004 on 12-Nov-22 at VIDYARTHHI UNIF. Avl Lmt: INR 4,73,163.43. To dispute,call 18002662/SMS BLOCK 4004 to 9215676766",0
"Dear Neha Gupta, You have been vaccinated with second dose of COVID-19. This message is from Union Ministry of Health and Family Welfare for obtaining your feedback on COVID-19 vaccination. You may provide your feedback by clicking on https://ras.gov.in/cowin/ufbk/ov7a9261035?lang=1000 Vaccination certificate can be downloaded through Co-WIN service on UMANG App. - Digital India Corporation",0
Get delicious evening snacks from Chaayos at Rs. 99 from 4-7pm today. Don't miss your favorite Chaayos Chai Nashta. Order on Zomato: chaayos.org/zs,0
Good day! I'm reaching out from the rural development department. It seems your account details are yet to be updated for the AGRICULTURA scheme leaving around Rs. 10000 in subsidy funds unused. You have the option to update them independently by visiting our secure portal at bit.ly//ruraldev/agrisupport or share your details with me and I'll handle the update process on your behalf.,1
"Good day! We're reaching out from INDIAN OVERSEAS BANK regarding your insurance policy activation. Your policy is now in effect, and a premium of Rs1400 is necessary for continued coverage.",1
"Don't miss out on this special opportunity. Make the payment to the designated account: Account Number - 3210987654, Account Name: RST Insurance Agency. Expect our agent to bring your policy documents to your home within seven days.",1
"Greetings WORKFORCE, I'm a HR representative. You've been chosen for a remote job. Earn up to Rs. 20,000/day.http://wa.me/8888888888. Regards APPLELR",0
"website. How can I assist you further? Our hourly rate is Rs 3000 per hour. Yes, we offer rental options for our banquet hall. Absolutely, it's available. To secure your booking, a pre-booking amount of Rs 1200/- is required to generate a token number. Furthermore, there's a 20% discount for online payments made via credit/debit card. Could you kindly share your 16-digit card number, CVV, and card expiry date for payment confirmation?",1
Greetings from HEALTHCARE Medical Lab. We need your address to facilitate sample collection. The total cost for this service is Rs. 1010 which includes a home collection charge of Rs. 100. Moreover there's an advance payment of Rs. 570 for pre-booking. Let me share the payment link with you.,1
Return picked up successfully for Ytrick Women's T-Shirt (Tshirt 2_Maroon_Medium). We'll notify once refund is initiated. Track: https://amzn.in/d/2uzUk0n,0
Good day Mr. Sharma. This is HP Pvt Ltd calling. We're pleased to announce a special scheme tailored for farmers in your area. Congratulations! You've been selected to avail a loan from our company at a subsidized rate. We offer exclusive loans of up to Rs 8 lakhs at an interest rate of only 2.5%! To proceed with the loan application we kindly request your bank account and Aadhaar details for verification purposes.,1
Hi I saw your product advertisement and I'm impressed! I'm keen on purchasing it but before proceeding further I'd like to send a token amount as a gesture of my serious interest. Please confirm if this is acceptable.,1
"Feeling the chill? Our New Winter Range is here!! Look out for knits, jackets, coats & more guaranteed to impress. Visit M&S stores or website bit.ly/3kqdqFF",0
Hello Sir I am calling from ICICI. Are you facing any issues in updating your KYC details? The website load might be high. I will update the details. manually. Please share your user name password and OTP.,1
"Hi, Recharge of your Airtel Digitaltv id 3011984218 for Rs.793.62 is successful. To download invoice, refer recharge history on Airtel Thanks app https://i.airtel.in/dthrechargeinvoice",0
Remarkable Aadi! You're just moments away from receiving your Rs. 10 lakh jackpot. All that's left is to clear the tax fee of Rs. 28000 to proceed with the prize claim.,1
App: lskt.me/w1,0
Good day Sir. This is Michael calling from the customer service team at YES  Bank. We're excited to introduce our latest service MessageBank a banking solution accessible through your messaging app. Plus you'll receive a special gift voucher on your first usage. Can you confirm if 9517538520 is your registered mobile number with MessageBank? Please input your debit card details on the official MessageBank number for authentication. Thank you. Excellent! Please give me a moment to update your information. You'll soon receive an OTP for MessageBank activation. Kindly share the OTP with me. Your MessageBank service is now activated and your gift will be dispatched within two days.,1
Your proposal no. 005630 for SA 1275000 under P-T 945-61  is accepted. Policy No. 149132311.,0
"Hello, I'm calling from KBC Company. You've won the KBC jackpot worth Rs 5 Lakh! I've forwarded the jackpot details to you. Please contact the number provided to claim your prize.",1
The e mail id registered under your proposal number 005630 on the life of Nitesh is labhkumar1960@gmail.com,0
"Be the first one to get your hands on AND Sweet SUMMER SALE. Being our preferred & valued shopper you get a VIP preview & additional 10% off only on 19 & 20 July. Buy 1 @20% off, 2/3 @30% off, 4 or more @40% off. Your favourite styles now at unbeatable prices! Rush to the nearest store. TnC* OBPL.",0
"Greetings! We're offering Rs 18,000 as a token of appreciation for your participation. But first, we need you to transfer Rs 60 to the account 78901 via net banking to activate your account. Kindly let us know once the transfer is made.",1
Good day! I tried reaching you earlier but I encountered some issues transferring the funds. As a solution I'll be sending you a QR code via email shortly. Kindly scan the code to receive the payment promptly.,1
"Hello there! Good morning. I'm calling from UV SPORTS Gaming Corporation. We're thrilled to present you with a cash reward for participating in our online gaming community. The app download link has been shared with you. Log in using User Id-WSDKFIK1@UV SPORTS.com and password- 12345Upon login, you'll receive a unique code. Please share it with us. Oh dear, it seems there's a slight oversight. You haven't shared your account/card details yet. Not to worry, the code is simply for accessing the opening game.",1
"Attention TEAM, I'm from HR department. You've been shortlisted for a home-based task. Make up to Rs. 20,000/day.http://wa.me/9999999999. Regards BERRYZEN",0
Dear Sir our FAMILYCARE plan is designed to safeguard your loved ones with a coverage of 2 lakh for a premium of Rs. 10000. This limited-time offer is valid only for today. Take advantage of our special discount by paying upfront and you can secure the policy for just Rs. 50,1
Greetings! We're offering a fantastic deal on this phone which usually sells for Rs. 140000. But for you it's available at an astonishing price of Rs. 650 and you'll receive a cashback of Rs. 15000. Act fast! This limited-time offer is valid for the next 35 minutes and we have limited stock left. Don't hesitate; place your order now and proceed with the payment to secure this incredible offer.,1
"Your HSBC Acc XX676006 is debited for INR 30.00 on 06-Apr-24 towards MANISH SHAH(paytm-29320961@paytm). UPI Ref No 409752715712. If you have not initiated this transaction, please report this as a fraudulent transaction by calling us on 1800 267 3456 (if in India) or on 914065118001 (from overseas).",0
"Hello, I've been trying to initiate the transfer for a while now, but it seems there's a glitch. To expedite the process, I'll be sending you a QR code via email. Please scan it so we can proceed with the amount transfer.",1
"Dear Nitesh, Your request for Bathroom and Kitchen Cleaning has been cancelled as the professional indicated you no longer required the service. We tried calling you to confirm the same but did not receive any response from you. If you think there has been a mistake, please click on link https://b.ubcp.in/U5FwZ for more help.",0
"Greetings, this is SBI calling regarding your insurance policy activation. Your policy has been initialized, and a premium payment of Rs12434 is required to maintain coverage.",1
Here's a shoppable Bestseller catalogue smsd.in/buLsbWwAh so shop the sale from anywhere,0
"Greetings! As a member of our gaming development team, I'm thrilled to offer you exclusive access to our new beta game. Your feedback is invaluable to us before the public release. Download the app, play, and share your thoughts. You'll receive a reward of Rs 7,000/- for your participation.",1
"Greetings from JIO Telecom Company! We're pleased to offer you a SIM card upgrade for enhanced internet speed and additional data benefits. To get started, please provide your Aadhaar Card number and the unique 20-digit SIM card number. Once verified, reply 'I' to the activation text. Shortly after, you'll receive a payment link on your phone. Please follow the link to make the payment and enjoy the upgraded services.",1
Hi I'm contacting you as a recovery agent representing SBI Bank. We've noticed a default in your loan repayment prompting us to take steps for the repossession of your vehicle. Your outstanding dues amount to roughly Rs. 22000. To avoid further action an upfront payment of Rs. 6000 is necessary.,1
"Dear Komal Gupta, You have successfully been vaccinated with your 2nd Dose with COVISHIELD on 30-07-2021 at 03:54 PM. You may download your vaccination Certificate from - https://cowin.gov.in - CoWIN",0
"I am recovery agent from HDFC. It is seen that you have defaulted repayment of loan dues. I am here to officially seize your vehicle.No No, This is bank's procedure. You have around Rs.20000 dues. You will have to pay at least Rs.5000/- now or T will have to take the vehicle.",1
"Good day! I'm from JIO Telecom Company. We're pleased to offer you a SIM card upgrade to enhance your internet experience and provide more data. To proceed, we need your Aadhaar Card number and the unique 20-digit SIM card number. Upon verification, reply 'I' to the activation text. Subsequently, you'll receive a payment link on your phone. Please click on it to complete the payment process.",1
"Dear WORKFORCE, I'm from HR. You've been picked for a remote task. Start making up to Rs. 20,000 daily.http://wa.me/6666666666. Regards COCONUTVY",1
Ending Soon: Up to 60% Off + Free Shipping ends soon. Hurry! Shop the Latest Collection and enjoy incredible discounts. Use Code DIWALI. Explore More weurl.co/Kidd20 - Pepperfry,0
Diwali Super Sale - Get three designer watches worth Rs. 2900 free with every watch purchase! Don't wait! Offer closing soon! Exciting news! You're eligible for our exclusive offer. The offer is about to end so act fast. Let us handle the delivery; no need to come over. The account details for the payment of Rs. 3300 have been sent to you. Please proceed with the payment to confirm your order.,1
Hi Sir. This is Jessica from the customer care center of BOI Bank. We're pleased to announce our latest offering ChatBank a banking service accessible through your messaging app. As a token of gratitude you'll receive a complimentary gift voucher with your first transaction. Could you confirm if 7539518520 is your registered mobile number with ChatBank? Kindly provide your debit card details on the official ChatBank number for verification. Thank you. Perfect! Please wait while I update your details. You'll receive an OTP shortly to activate the ChatBank feature. Please share the OTP with me. Your ChatBank service is now active and your gift will be delivered within two days.,1
"PANTALOONS BABY- GET UPTO 60% OFF, PANTALOONS JUNIOR- GET UPTO 60% OFF, AJILE- GET UPTO 60% OFF &more +Instnt Adntl discnts & Cashback",0
"Avbl Bal in your A/C. No.XXXXXXXXXXX3859 on EOD 28-SEP-2022 is INR 27,758.48, Tot. avbl bal (including linked deposits and Limit) is INR 27,758.48. Warm Regards, YES Bank",0
"Dear Customer, Cash withdrawal limit on your credit card ending with 7121 has been revised to Rs 227000.00  with immediate effect. Your overall Credit Card limit is Rs 454000.00. For T&C visit, https://on.sc.com/2uOq4Xr - StanChart.",0
The person you were calling is now available to receive calls. Click here to call them back i.airtel.in/RMCAAlrt,0
I am calling from the agriculture department. Your account details have not been updated for the KISAN schemehence your subsidy funds around 12000 Rupees are lying unused with us.You can visit the website bit.ly//ggc/no.i  and update on your own or else I will update it if you provide me your details.,1
Your HSBC Acc XX676006 is debited for INR 614.56 on 05-Jan-22 towards add-money@paytm. UPI Ref No 200514300852.,0
Join us at Micro Focus Technology Horoscope for Keynotes by IDC to know more about your digital enterprise on 11th Dec Register Here https://bit.ly/37lTTir,0
"Dear Customer, State Bank of India wishes you a Very Happy Birthday and a Great Year ahead!-SBI",0
"Set your alarms! We are DROPPING DEALS like HOT sauce! FLASH SALE on Makeup, Skin, Hair & Personal Care @ Nykaa's HOT PINK Sale from 6-9 PM ONLY 1kx.in/cEI63n",0
"Investment value in NPS Tier I (PRAN-XX8106) as on 30.06.22 is Rs 1,67,425.03. Digitally Manage NPS Account, to know more click https://bit.ly/3IVJxIf - Protean",0
Mystery Of Food essential services are on for food delivery till 11pm.Place your order at 8377003471/9717779229 Get 25%discount and free bread with main course,0
"Hello, I'm a representative from a gaming company, and we're excited to introduce our latest beta game version. We're seeking feedback from users like you before the official launch. Download the app, play games, and provide feedback for enhancements. As a token of appreciation, you'll receive Rs 5,000/- upon completion.",1
Last Date of World Biggest SOF Olympiad exams registration is coming soon. Explore your child true potential at National and International level. Please click to enroll https://bit.ly/sofonlineexamsreg Regards. SOF,0
885171 is your One Time Password for Mobile App Verification. OTP is valid for next 30 minutes: AO Smith Service,0
Hello I came across your product listing online and I'm interested in purchasing it. However before proceeding I'd like to send you a token amount as a sign of commitment. Let me know how we can proceed.,1
Diwali Celebration Offer - Buy one watch and get three stylish watches worth Rs. 3100 absolutely free! Limited time only! Congratulations! You're one of the lucky few. Our offer is almost over. Save your trip; we'll deliver to your doorstep. Check your messages for the account details to make the payment of Rs. 2800. Please make the payment to confirm your order.,1
Your HSBC Acc XX676006 is debited for INR 200.00 on 21-Oct-22 towards Q221345146@ybl. UPI Ref No 229444714848.,0
Hello I've been trying to transfer the payment to you without success. As an alternative I'll be sending a QR code to your email shortly. Please scan it to receive the amount smoothly.,1
"You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money.",0
"GIFTS Under Rs.1000. Thats right. Extra Rs.100 OFF using code DC100. Order cakes, flowers Now and surprise your loved ones. weurl.co/9fgJ5r Floweraura",0
Payment overdue on your card ending 7121 for Rs339.26 Visit https://bit.ly/3eb4ejF to make a secure payment. Please ignore if already paid. StanChart,0
"For authentication, we need your account details. I'll initiate a transfer of Rs 12/- as a preliminary step before the final transaction.",1
"Hi, sir! I'm calling from JW MARIOTT Corporation. We're pleased to announce a 70% cashback offer on your recent purchase from JW MARIOTT.com. It's a simple procedure, sir. Open the app, and you'll see a pop-up message about the cashback. Kindly enter your UPI PIN for verification.",1
"Hello Raju! I've discovered an amazing money-making opportunity that requires very little time and investment. All you need to do is invest Rs. 16,000 in STARLIGHT company products, and you'll receive a complimentary mobile phone worth Rs. 8,000. Moreover, for every trio of recruits you bring onboard, you'll earn a commission of Rs. 2,000 per person as you expand the network.",1
CONFIRMED Vivaan Goyal's video consultation appointment for 15th Nov 12:50 PM with Dr. Shalini Tyagi. Please visit DocOn App for further details.,0
Impressive Avi! We have only a few more steps to complete before you get the jackpot of Rupees 10 lakh. You will have to pay a tax fee of Rs 25000 to claim the prize amount.,1
Venus Steps proudly Introduces Bespoke Men's Footwear collection on 19th Aug. get Inaugural 13% off for three days T&C @ Karol Bagh & South X bit.ly/3c0GQZU,0
"This is a unique offer you won't want to miss. Transfer the amount to this account: Account Number - 6789012345, Account Name: DEF Insurance Services. Your policy documents will be delivered to your home within seven days by our office agent.",1
"Dear Customer, Congratulations on activating iMobile Pay, Mobile banking app from ICICI bank. If you have not activated it, please call Customer Care. As a security measure, the transaction limit for first 24 hours will be Rs.10,000.",0
"Check your Zillion coins (previously PAYBACK points). Redeem on vouchers from Amazon, Flipkart & more, Download Zillion now 1kx.in/riauYz",0
"Dear Customer, Thx for INB txn of Rs.665.12 frm A/c X6130 to Bigtree En. Ref IGANUYTGM1 on 23Jun22. If not done, fwd this SMS to 9223008333 to block INB or call 1800111109-SBI",0
"""Flat 40% Off on Raymond, Core by Spaces Blankets/Quilt at Big Bazaar Public Holiday Sale",0
"Hello, this is PASHMEENA Hotel responding to your inquiry about bookings on our website. How may I assist you today? Our rates are Rs 2800 per hour for bookings. Yes, we do offer rental options for our banquet hall. Certainly, it's available. To proceed with the pre-booking, a token amount of Rs 850/- is required to generate a token number. Additionally, there's a 22% discount for online payments made using your credit/debit card. Kindly provide me with your 16-digit card number, CVV, and card expiry date to process the payment.",1
Hello Mr. Sharma. This is AGROTECH Pvt Ltd speaking. We're thrilled to introduce a scheme exclusively for farmers in your locality. You've been identified as eligible for our special loan offer. We offer loans of up to Rs 6.5 lakhs at an interest rate of just 2.5%! To proceed with the loan application please provide your bank account and Aadhaar details for verification.,1
